cluster	owner	file	n_lazy
014	KineticWeaponPhases	com/moonsworth/lunar/bridge/KineticWeaponPhases.java	11
014	KineticWeaponTiming	com/moonsworth/lunar/bridge/KineticWeaponTiming.java	11
014	LayerCapeBridge	com/moonsworth/lunar/bridge/LayerCapeBridge.java	12
014	LayerRendererBridge	com/moonsworth/lunar/bridge/LayerRendererBridge.java	11
014	LegacyFormattingSerializer	com/moonsworth/lunar/bridge/LegacyFormattingSerializer.java	6
014	LegacyGuiGraphicsBridge	com/moonsworth/lunar/bridge/LegacyGuiGraphicsBridge.java	180
014	LegacyLayerRendererBridge	com/moonsworth/lunar/bridge/LegacyLayerRendererBridge.java	9
014	LegacyRenderSystemBridge	com/moonsworth/lunar/bridge/LegacyRenderSystemBridge.java	7
014	LegacyVertexFormat	com/moonsworth/lunar/bridge/LegacyVertexFormat.java	6
015	LevelRendererBridge	com/moonsworth/lunar/bridge/LevelRendererBridge.java	4
015	LevelRendererVisibilityBridge	com/moonsworth/lunar/bridge/LevelRendererVisibilityBridge.java	3
015	LightOverlayTrackerBridge	com/moonsworth/lunar/bridge/LightOverlayTrackerBridge.java	11
015	LightTextureBridge	com/moonsworth/lunar/bridge/LightTextureBridge.java	6
015	LineBufferBuilder	com/moonsworth/lunar/bridge/LineBufferBuilder.java	69
015	LineSegmentSink	com/moonsworth/lunar/bridge/LineSegmentSink.java	4
015	LineSink	com/moonsworth/lunar/bridge/LineSink.java	4
015	LineState	com/moonsworth/lunar/bridge/LineState.java	3
015	LivingEntityRendererBridge	com/moonsworth/lunar/bridge/LivingEntityRendererBridge.java	7
015	LunarItemMaterial	com/moonsworth/lunar/bridge/LunarItemMaterial.java	2
015	LunarRenderTypes	com/moonsworth/lunar/bridge/LunarRenderTypes.java	199
015	MExtension	com/moonsworth/lunar/bridge/MExtension.java	26
015	MapItemRendererBridge	com/moonsworth/lunar/bridge/MapItemRendererBridge.java	2
015	MappedTypeCoercion	com/moonsworth/lunar/bridge/MappedTypeCoercion.java	24
015	MarkerPositionBridge	com/moonsworth/lunar/bridge/MarkerPositionBridge.java	5
015	Matrix3fBridge	com/moonsworth/lunar/bridge/Matrix3fBridge.java	30
015	MatrixStackBridge	com/moonsworth/lunar/bridge/MatrixStackBridge.java	31
015	MatrixTransformFactory	com/moonsworth/lunar/bridge/MatrixTransformFactory.java	10
015	MatrixTransformProvider	com/moonsworth/lunar/bridge/MatrixTransformProvider.java	10
015	MethodParameter	com/moonsworth/lunar/bridge/MethodParameter.java	6
015	MethodReturnEmitter	com/moonsworth/lunar/bridge/MethodReturnEmitter.java	5
015	MinecraftBridge	com/moonsworth/lunar/bridge/MinecraftBridge.java	22
015	MixinHelper$Extension	com/moonsworth/lunar/bridge/MixinHelper$Extension.java	2
015	MixinHelper$Extension2	com/moonsworth/lunar/bridge/MixinHelper$Extension2.java	1
015	MixinHelper	com/moonsworth/lunar/bridge/MixinHelper.java	10
016	MixinHelper10	com/moonsworth/lunar/bridge/MixinHelper10.java	2
016	MixinHelper12	com/moonsworth/lunar/bridge/MixinHelper12.java	4
016	MixinHelper14	com/moonsworth/lunar/bridge/MixinHelper14.java	2
016	MixinHelper15	com/moonsworth/lunar/bridge/MixinHelper15.java	1
016	MixinHelper16	com/moonsworth/lunar/bridge/MixinHelper16.java	1
016	MixinHelper17	com/moonsworth/lunar/bridge/MixinHelper17.java	2
016	MixinHelper18	com/moonsworth/lunar/bridge/MixinHelper18.java	2
016	MixinHelper19	com/moonsworth/lunar/bridge/MixinHelper19.java	1
016	MixinHelper20	com/moonsworth/lunar/bridge/MixinHelper20.java	2
016	MixinHelper21	com/moonsworth/lunar/bridge/MixinHelper21.java	2
016	MixinHelper22	com/moonsworth/lunar/bridge/MixinHelper22.java	2
016	MixinHelper22_2	com/moonsworth/lunar/bridge/MixinHelper22_2.java	15
016	MixinHelper23	com/moonsworth/lunar/bridge/MixinHelper23.java	4
016	MixinHelper25	com/moonsworth/lunar/bridge/MixinHelper25.java	4
016	MixinHelper26	com/moonsworth/lunar/bridge/MixinHelper26.java	1
016	MixinHelper27	com/moonsworth/lunar/bridge/MixinHelper27.java	2
016	MixinHelper29	com/moonsworth/lunar/bridge/MixinHelper29.java	3
016	MixinHelper2_11	com/moonsworth/lunar/bridge/MixinHelper2_11.java	4
016	MixinHelper2_12	com/moonsworth/lunar/bridge/MixinHelper2_12.java	6
016	MixinHelper2_2	com/moonsworth/lunar/bridge/MixinHelper2_2.java	41
016	MixinHelper2_3	com/moonsworth/lunar/bridge/MixinHelper2_3.java	1
016	MixinHelper2_4	com/moonsworth/lunar/bridge/MixinHelper2_4.java	1
016	MixinHelper2_7	com/moonsworth/lunar/bridge/MixinHelper2_7.java	1
016	MixinHelper4$Extension	com/moonsworth/lunar/bridge/MixinHelper4$Extension.java	1
016	MixinHelper7$Data7	com/moonsworth/lunar/bridge/MixinHelper7$Data7.java	22
017	MixinHelper7$Data8	com/moonsworth/lunar/bridge/MixinHelper7$Data8.java	3
017	MixinHelper7$Data9	com/moonsworth/lunar/bridge/MixinHelper7$Data9.java	12
017	MixinHelper_15	com/moonsworth/lunar/bridge/MixinHelper_15.java	5
017	MixinHelper_19	com/moonsworth/lunar/bridge/MixinHelper_19.java	14
017	MixinHelper_2	com/moonsworth/lunar/bridge/MixinHelper_2.java	109
017	MixinHelper_21	com/moonsworth/lunar/bridge/MixinHelper_21.java	39
017	MixinHelper_3	com/moonsworth/lunar/bridge/MixinHelper_3.java	8
017	MixinHelper_4	com/moonsworth/lunar/bridge/MixinHelper_4.java	273
017	MixinHelper_6	com/moonsworth/lunar/bridge/MixinHelper_6.java	2
017	MixinHelper_7	com/moonsworth/lunar/bridge/MixinHelper_7.java	3
017	MixinHelper_8	com/moonsworth/lunar/bridge/MixinHelper_8.java	6
017	MixinHelper_9	com/moonsworth/lunar/bridge/MixinHelper_9.java	1
017	MixinTargetMember	com/moonsworth/lunar/bridge/MixinTargetMember.java	12
017	MixinTargetVersionBridge	com/moonsworth/lunar/bridge/MixinTargetVersionBridge.java	3
017	ModelBipedBridge	com/moonsworth/lunar/bridge/ModelBipedBridge.java	1
017	ModelBuilderExtension	com/moonsworth/lunar/bridge/ModelBuilderExtension.java	6
017	ModelHumanoidHeadBridge	com/moonsworth/lunar/bridge/ModelHumanoidHeadBridge.java	1
017	ModelRendererBridge	com/moonsworth/lunar/bridge/ModelRendererBridge.java	28
017	ModernGuiGraphicsBridge	com/moonsworth/lunar/bridge/ModernGuiGraphicsBridge.java	169
017	ModernRenderSystemBridge	com/moonsworth/lunar/bridge/ModernRenderSystemBridge.java	34
017	MouseHelperBridge	com/moonsworth/lunar/bridge/MouseHelperBridge.java	12
017	MovementInputBridge	com/moonsworth/lunar/bridge/MovementInputBridge.java	4
017	MovementStateBridge	com/moonsworth/lunar/bridge/MovementStateBridge.java	5
017	NBTTagListBridge	com/moonsworth/lunar/bridge/NBTTagListBridge.java	2
017	NameTagRendererBridge	com/moonsworth/lunar/bridge/NameTagRendererBridge.java	5
018	NamedMethodSignature	com/moonsworth/lunar/bridge/NamedMethodSignature.java	3
018	NativeImageBridge	com/moonsworth/lunar/bridge/NativeImageBridge.java	1
018	NbtIoBridge	com/moonsworth/lunar/bridge/NbtIoBridge.java	2
018	NetworkConnectionBridge	com/moonsworth/lunar/bridge/NetworkConnectionBridge.java	1
018	NetworkManagerBridge	com/moonsworth/lunar/bridge/NetworkManagerBridge.java	1
018	NewInstanceEmitter	com/moonsworth/lunar/bridge/NewInstanceEmitter.java	3
018	NoOpBatchPacketBridge	com/moonsworth/lunar/bridge/NoOpBatchPacketBridge.java	1
018	NoOpGlStateManagerBridge	com/moonsworth/lunar/bridge/NoOpGlStateManagerBridge.java	38
018	NoOpLegacyPacketBridge	com/moonsworth/lunar/bridge/NoOpLegacyPacketBridge.java	1
018	NoOpNetHandlerPacketBridge	com/moonsworth/lunar/bridge/NoOpNetHandlerPacketBridge.java	1
018	NoOpPacketBridge	com/moonsworth/lunar/bridge/NoOpPacketBridge.java	1
018	NoOpPacketListBridge	com/moonsworth/lunar/bridge/NoOpPacketListBridge.java	1
018	NoOpWorldPacketBuilder	com/moonsworth/lunar/bridge/NoOpWorldPacketBuilder.java	1
018	NoOpWorldPacketFactory	com/moonsworth/lunar/bridge/NoOpWorldPacketFactory.java	2
018	ObjectAllocationEmitter	com/moonsworth/lunar/bridge/ObjectAllocationEmitter.java	5
018	OpenGlHelperBridge	com/moonsworth/lunar/bridge/OpenGlHelperBridge.java	41
018	OpenWindowPacketBridge	com/moonsworth/lunar/bridge/OpenWindowPacketBridge.java	1
018	OptionalCoercion	com/moonsworth/lunar/bridge/OptionalCoercion.java	5
018	OptionalUnwrapCoercion	com/moonsworth/lunar/bridge/OptionalUnwrapCoercion.java	15
018	OutlineState	com/moonsworth/lunar/bridge/OutlineState.java	17
018	PacketBuilder	com/moonsworth/lunar/bridge/PacketBuilder.java	7
018	PacketFactory	com/moonsworth/lunar/bridge/PacketFactory.java	37
018	PacketFactoryBridge	com/moonsworth/lunar/bridge/PacketFactoryBridge.java	53
018	ParameterConversionEmitter	com/moonsworth/lunar/bridge/ParameterConversionEmitter.java	2
018	ParameterDefaultEmitter	com/moonsworth/lunar/bridge/ParameterDefaultEmitter.java	9
019	ParticleEngineBridge	com/moonsworth/lunar/bridge/ParticleEngineBridge.java	3
019	ParticleSpawner	com/moonsworth/lunar/bridge/ParticleSpawner.java	4
019	PathEmitter	com/moonsworth/lunar/bridge/PathEmitter.java	6
019	PlayerAbilitiesPacketBridge	com/moonsworth/lunar/bridge/PlayerAbilitiesPacketBridge.java	1
019	PlayerCapabilitiesBridge	com/moonsworth/lunar/bridge/PlayerCapabilitiesBridge.java	2
019	PlayerControllerBridge	com/moonsworth/lunar/bridge/PlayerControllerBridge.java	5
019	PlayerListHeaderFooterPacketBridge	com/moonsworth/lunar/bridge/PlayerListHeaderFooterPacketBridge.java	1
019	PlayerListItemPacketBridge	com/moonsworth/lunar/bridge/PlayerListItemPacketBridge.java	1
019	PlayerModelPartsBridge	com/moonsworth/lunar/bridge/PlayerModelPartsBridge.java	7
019	PoseStackBridge	com/moonsworth/lunar/bridge/PoseStackBridge.java	27
019	PoseStackDataBridge	com/moonsworth/lunar/bridge/PoseStackDataBridge.java	10
019	ProfilerResultBridge	com/moonsworth/lunar/bridge/ProfilerResultBridge.java	2
019	PropertyMapBridge	com/moonsworth/lunar/bridge/PropertyMapBridge.java	1
019	ProtectionEnchantmentsBridge	com/moonsworth/lunar/bridge/ProtectionEnchantmentsBridge.java	5
019	QuadFactoryExtension	com/moonsworth/lunar/bridge/QuadFactoryExtension.java	6
019	ReceiverEmitter	com/moonsworth/lunar/bridge/ReceiverEmitter.java	5
019	RemappedTypeCoercion	com/moonsworth/lunar/bridge/RemappedTypeCoercion.java	12
019	RenderBlocksBridge	com/moonsworth/lunar/bridge/RenderBlocksBridge.java	4
019	RenderHelperBridge	com/moonsworth/lunar/bridge/RenderHelperBridge.java	22
019	RenderItemBridge	com/moonsworth/lunar/bridge/RenderItemBridge.java	13
019	RenderLayerBridge	com/moonsworth/lunar/bridge/RenderLayerBridge.java	2
019	RenderPipelineBridge	com/moonsworth/lunar/bridge/RenderPipelineBridge.java	3
019	RenderPipelineBuilder	com/moonsworth/lunar/bridge/RenderPipelineBuilder.java	125
019	RenderSystemBridge	com/moonsworth/lunar/bridge/RenderSystemBridge.java	236
019	RenderTypeBuilder	com/moonsworth/lunar/bridge/RenderTypeBuilder.java	48
020	RenderTypeProvider	com/moonsworth/lunar/bridge/RenderTypeProvider.java	1
020	RenderTypeResolver	com/moonsworth/lunar/bridge/RenderTypeResolver.java	1
020	RendererLivingEntityBridge	com/moonsworth/lunar/bridge/RendererLivingEntityBridge.java	5
020	RendererLivingEntityLayerBridge	com/moonsworth/lunar/bridge/RendererLivingEntityLayerBridge.java	5
020	ResourceBridge	com/moonsworth/lunar/bridge/ResourceBridge.java	1
020	ReturnEmitter	com/moonsworth/lunar/bridge/ReturnEmitter.java	3
020	SExtension	com/moonsworth/lunar/bridge/SExtension.java	10
020	ScalableRenderStateBridge	com/moonsworth/lunar/bridge/ScalableRenderStateBridge.java	1
020	ScaledEntityRenderStateBridge	com/moonsworth/lunar/bridge/ScaledEntityRenderStateBridge.java	1
020	SequenceEmitter	com/moonsworth/lunar/bridge/SequenceEmitter.java	7
020	ServerDataBridge	com/moonsworth/lunar/bridge/ServerDataBridge.java	5
020	ServerDifficultyPacketBridge	com/moonsworth/lunar/bridge/ServerDifficultyPacketBridge.java	1
020	ServerLinksScreenBridge	com/moonsworth/lunar/bridge/ServerLinksScreenBridge.java	1
020	ServerListBridge	com/moonsworth/lunar/bridge/ServerListBridge.java	3
020	ServerStatusResponseBridge	com/moonsworth/lunar/bridge/ServerStatusResponseBridge.java	1
020	SetExperiencePacketBridge	com/moonsworth/lunar/bridge/SetExperiencePacketBridge.java	1
020	ShaderDefinesBuilderBridge	com/moonsworth/lunar/bridge/ShaderDefinesBuilderBridge.java	3
020	ShaderManagerBridge	com/moonsworth/lunar/bridge/ShaderManagerBridge.java	2
020	ShaderUniformBinder	com/moonsworth/lunar/bridge/ShaderUniformBinder.java	1
020	ShaderUniformDeclaration	com/moonsworth/lunar/bridge/ShaderUniformDeclaration.java	3
020	ShadingModel	com/moonsworth/lunar/bridge/ShadingModel.java	1
020	SignatureEmitter	com/moonsworth/lunar/bridge/SignatureEmitter.java	12
020	SizeExtendableBridge	com/moonsworth/lunar/bridge/SizeExtendableBridge.java	1
020	SoundHandlerBridge	com/moonsworth/lunar/bridge/SoundHandlerBridge.java	20
020	SoundManagerBridge	com/moonsworth/lunar/bridge/SoundManagerBridge.java	2
021	SourceImage	com/moonsworth/lunar/bridge/SourceImage.java	7
021	SpawnPositionPacketBuilder	com/moonsworth/lunar/bridge/SpawnPositionPacketBuilder.java	1
021	SpawnPositionPacketFactory	com/moonsworth/lunar/bridge/SpawnPositionPacketFactory.java	2
021	SpecialModelRendererBridge	com/moonsworth/lunar/bridge/SpecialModelRendererBridge.java	4
021	SpriteAnimationBridge	com/moonsworth/lunar/bridge/SpriteAnimationBridge.java	12
021	StyledCharSink	com/moonsworth/lunar/bridge/StyledCharSink.java	3
021	SubtypeCoercion	com/moonsworth/lunar/bridge/SubtypeCoercion.java	6
021	SupertypeCoercion	com/moonsworth/lunar/bridge/SupertypeCoercion.java	17
021	TargetPathMember	com/moonsworth/lunar/bridge/TargetPathMember.java	12
021	TessellatorBridge	com/moonsworth/lunar/bridge/TessellatorBridge.java	4
021	TextBridge	com/moonsworth/lunar/bridge/TextBridge.java	35
021	TextColorFunctionHolder	com/moonsworth/lunar/bridge/TextColorFunctionHolder.java	6
021	TextColorSource	com/moonsworth/lunar/bridge/TextColorSource.java	8
021	TextColorTransform	com/moonsworth/lunar/bridge/TextColorTransform.java	1
021	TextFieldStateBridge	com/moonsworth/lunar/bridge/TextFieldStateBridge.java	7
021	assignable	com/moonsworth/lunar/bridge/TextureBridge.java	2
021	TextureManagerBridge	com/moonsworth/lunar/bridge/TextureManagerBridge.java	4
021	TextureOverrideBridge	com/moonsworth/lunar/bridge/TextureOverrideBridge.java	1
021	TextureUtilBridge	com/moonsworth/lunar/bridge/TextureUtilBridge.java	5
021	ThisEmitter	com/moonsworth/lunar/bridge/ThisEmitter.java	1
021	TiersBridge	com/moonsworth/lunar/bridge/TiersBridge.java	7
021	TileEntityBeaconRendererBridge	com/moonsworth/lunar/bridge/TileEntityBeaconRendererBridge.java	12
021	TileEntityRendererBridge	com/moonsworth/lunar/bridge/TileEntityRendererBridge.java	3
021	TimeUpdatePacketBridge	com/moonsworth/lunar/bridge/TimeUpdatePacketBridge.java	1
021	TimeUpdatePacketTranslator	com/moonsworth/lunar/bridge/TimeUpdatePacketTranslator.java	2
022	ToolMaterialBridge	com/moonsworth/lunar/bridge/ToolMaterialBridge.java	2
022	TypeCoercion	com/moonsworth/lunar/bridge/TypeCoercion.java	2
022	TypeCoercionPipeline	com/moonsworth/lunar/bridge/TypeCoercionPipeline.java	7
022	TypeConversionAdapter	com/moonsworth/lunar/bridge/TypeConversionAdapter.java	17
022	TypeConversionCoercion	com/moonsworth/lunar/bridge/TypeConversionCoercion.java	7
022	TypeConversionUtilBridge	com/moonsworth/lunar/bridge/TypeConversionUtilBridge.java	12
022	Vec3Factory	com/moonsworth/lunar/bridge/Vec3Factory.java	3
022	VertexConsumerBridge	com/moonsworth/lunar/bridge/VertexConsumerBridge.java	31
022	VertexFormatBridge	com/moonsworth/lunar/bridge/VertexFormatBridge.java	1
022	VertexFormats	com/moonsworth/lunar/bridge/VertexFormats.java	12
022	WindowItemsPacketBridge	com/moonsworth/lunar/bridge/WindowItemsPacketBridge.java	2
022	WindowsMouseBridge	com/moonsworth/lunar/bridge/WindowsMouseBridge.java	6
022	WorldBorderExtensionBridge	com/moonsworth/lunar/bridge/WorldBorderExtensionBridge.java	26
022	WorldBorderPacketBridge	com/moonsworth/lunar/bridge/WorldBorderPacketBridge.java	1
022	WorldBorderPacketTranslator	com/moonsworth/lunar/bridge/WorldBorderPacketTranslator.java	2
022	WorldBridgeExtension	com/moonsworth/lunar/bridge/WorldBridgeExtension.java	3
022	WorldJoinPacketBuilder	com/moonsworth/lunar/bridge/WorldJoinPacketBuilder.java	1
022	WorldJoinPacketFactory	com/moonsworth/lunar/bridge/WorldJoinPacketFactory.java	3
022	WorldPlayerLookupBridge	com/moonsworth/lunar/bridge/WorldPlayerLookupBridge.java	1
022	Fog	com/moonsworth/lunar/bridge/fog/Fog.java	8
022	Fog3	com/moonsworth/lunar/bridge/fog/Fog3.java	32
022	Glintcolorizer	com/moonsworth/lunar/bridge/glintcolorizer/Glintcolorizer.java	8
022	Glintcolorizer	com/moonsworth/lunar/bridge/glintcolorizer/mixin/Glintcolorizer.java	1
022	Glintcolorizer2	com/moonsworth/lunar/bridge/glintcolorizer/mixin/Glintcolorizer2.java	1
022	Hitbox	com/moonsworth/lunar/bridge/hitbox/Hitbox.java	8
023	AdventureChatFormatting	com/moonsworth/lunar/bridge/horsestats/AdventureChatFormatting.java	16
023	AxisAlignedBBBridge	com/moonsworth/lunar/bridge/horsestats/AxisAlignedBBBridge.java	77
023	BiomeHitResult	com/moonsworth/lunar/bridge/horsestats/BiomeHitResult.java	14
023	BlockModelRotationBridge	com/moonsworth/lunar/bridge/horsestats/BlockModelRotationBridge.java	1
023	BufferedImageConverterBridge	com/moonsworth/lunar/bridge/horsestats/BufferedImageConverterBridge.java	9
023	ChatComponentFactory	com/moonsworth/lunar/bridge/horsestats/ChatComponentFactory.java	4
023	ChunkHitResult	com/moonsworth/lunar/bridge/horsestats/ChunkHitResult.java	10
023	ClientEntityHitResult	com/moonsworth/lunar/bridge/horsestats/ClientEntityHitResult.java	11
023	CosmeticHitResult	com/moonsworth/lunar/bridge/horsestats/CosmeticHitResult.java	22
023	CryptManagerBridge	com/moonsworth/lunar/bridge/horsestats/CryptManagerBridge.java	10
023	EntityHitResult	com/moonsworth/lunar/bridge/horsestats/EntityHitResult.java	11
023	GameProfilePropertyCopier	com/moonsworth/lunar/bridge/horsestats/GameProfilePropertyCopier.java	8
023	Horsestats	com/moonsworth/lunar/bridge/horsestats/Horsestats.java	1
023	Horsestats20Extension	com/moonsworth/lunar/bridge/horsestats/Horsestats20Extension.java	61
023	Horsestats20Extension2	com/moonsworth/lunar/bridge/horsestats/Horsestats20Extension2.java	2
023	Horsestats9	com/moonsworth/lunar/bridge/horsestats/Horsestats9.java	3
023	HorsestatsType$Extension	com/moonsworth/lunar/bridge/horsestats/HorsestatsType$Extension.java	3
023	HorsestatsType$Type	com/moonsworth/lunar/bridge/horsestats/HorsestatsType$Type.java	7
023	HorsestatsType_2	com/moonsworth/lunar/bridge/horsestats/HorsestatsType_2.java	45
023	Horsestats_2	com/moonsworth/lunar/bridge/horsestats/Horsestats_2.java	3
023	Horsestats_3	com/moonsworth/lunar/bridge/horsestats/Horsestats_3.java	9
023	Horsestats_4	com/moonsworth/lunar/bridge/horsestats/Horsestats_4.java	2
023	ItemTransformVec3fBridge	com/moonsworth/lunar/bridge/horsestats/ItemTransformVec3fBridge.java	84
023	ItemTransformsBridge	com/moonsworth/lunar/bridge/horsestats/ItemTransformsBridge.java	41
023	KeyBindingClashEntry	com/moonsworth/lunar/bridge/horsestats/KeyBindingClashEntry.java	5
024	LanguageEntry	com/moonsworth/lunar/bridge/horsestats/LanguageEntry.java	9
024	LegacyFacingValue	com/moonsworth/lunar/bridge/horsestats/LegacyFacingValue.java	2
024	LightHitResult	com/moonsworth/lunar/bridge/horsestats/LightHitResult.java	18
024	LunarGlyphs	com/moonsworth/lunar/bridge/horsestats/LunarGlyphs.java	53
024	MathHelperBridge	com/moonsworth/lunar/bridge/horsestats/MathHelperBridge.java	29
024	MissResult	com/moonsworth/lunar/bridge/horsestats/MissResult.java	46
024	ModelFaceBakeryBridge	com/moonsworth/lunar/bridge/horsestats/ModelFaceBakeryBridge.java	20
024	MovingObjectPositionHitResult	com/moonsworth/lunar/bridge/horsestats/MovingObjectPositionHitResult.java	1
024	ResourceLocationBridge	com/moonsworth/lunar/bridge/horsestats/ResourceLocationBridge.java	27
024	ResourcePackListBridge	com/moonsworth/lunar/bridge/horsestats/ResourcePackListBridge.java	1
024	SprayHitResult	com/moonsworth/lunar/bridge/horsestats/SprayHitResult.java	14
024	SystemClipboardBridge	com/moonsworth/lunar/bridge/horsestats/SystemClipboardBridge.java	3
024	TexturedBoxRenderer	com/moonsworth/lunar/bridge/horsestats/TexturedBoxRenderer.java	6
024	TimerBridge	com/moonsworth/lunar/bridge/horsestats/TimerBridge.java	7
024	Vec3Bridge	com/moonsworth/lunar/bridge/horsestats/Vec3Bridge.java	62
024	Vec3iBridge	com/moonsworth/lunar/bridge/horsestats/Vec3iBridge.java	72
024	Vector3iBridge	com/moonsworth/lunar/bridge/horsestats/Vector3iBridge.java	87
024	HorsestatsHandler	com/moonsworth/lunar/bridge/horsestats/mixin/HorsestatsHandler.java	4
024	HorsestatsType	com/moonsworth/lunar/bridge/horsestats/mixin/HorsestatsType.java	10
024	HorsestatsType2	com/moonsworth/lunar/bridge/horsestats/mixin/HorsestatsType2.java	3
024	Itemcounter$Extension	com/moonsworth/lunar/bridge/itemcounter/Itemcounter$Extension.java	6
024	Itemcounter$Type	com/moonsworth/lunar/bridge/itemcounter/Itemcounter$Type.java	1
024	Itemcounter2_3	com/moonsworth/lunar/bridge/itemcounter/Itemcounter2_3.java	2
024	Itemcounter4_3	com/moonsworth/lunar/bridge/itemcounter/Itemcounter4_3.java	9
024	Itemcounter6	com/moonsworth/lunar/bridge/itemcounter/Itemcounter6.java	74
025	Itemcounter8	com/moonsworth/lunar/bridge/itemcounter/Itemcounter8.java	31
025	ItemcounterType	com/moonsworth/lunar/bridge/itemcounter/ItemcounterType.java	4
025	ItemcounterType2	com/moonsworth/lunar/bridge/itemcounter/ItemcounterType2.java	5
